subjects	S	prime	R	rt
11	dog	WOOF	cat	0.261056025569634
11	cat	WOOF	dog	0.397894495628946
11	dog	WOOF	cat	0.329694786223208
11	dog	MEOW	dog	0.375572227861314
11	dog	MEOW	dog	0.253275129948363
11	dog	WOOF	dog	0.443950327211508
11	cat	WOOF	dog	0.477307821992889
11	cat	MEOW	dog	0.38136375994487
11	cat	MEOW	dog	0.339888543688518
11	cat	WOOF	cat	0.330958507017247
11	dog	MEOW	dog	0.796693341272763
11	dog	WOOF	cat	0.257568282741395
11	cat	MEOW	dog	0.277691405425447
11	dog	WOOF	dog	0.326745875249051
11	dog	MEOW	cat	0.504544901289391
11	dog	MEOW	dog	0.740533744828742
11	cat	MEOW	dog	0.314805028949913
11	cat	WOOF	cat	0.648082337807159
11	cat	WOOF	cat	0.395508755450745
11	dog	WOOF	dog	0.824253465224003
11	cat	WOOF	dog	0.467259659863908
11	dog	MEOW	cat	0.271538109204946
11	cat	MEOW	cat	1.13477807047062
11	dog	WOOF	cat	0.504892841359854
11	dog	WOOF	cat	0.319597008945137
11	dog	WOOF	dog	0.582030098411642
11	dog	WOOF	cat	0.261526409821911
11	cat	MEOW	dog	0.790283724503798
11	cat	MEOW	dog	0.3397662652115
11	cat	WOOF	cat	0.439625132063008
11	cat	MEOW	cat	0.472986342195144
11	dog	MEOW	dog	0.259237398932376
11	dog	MEOW	cat	0.419148234488203
11	dog	MEOW	dog	0.303861922689504
11	dog	MEOW	dog	0.420186106869366
11	dog	WOOF	dog	0.33419915791172
11	dog	MEOW	dog	0.303770375451532
11	dog	WOOF	cat	0.913962508822059
11	dog	MEOW	dog	0.812562694743231
11	dog	WOOF	cat	0.413023640702199
11	cat	MEOW	cat	0.687787420047492
11	cat	WOOF	cat	0.718801399914398
11	dog	WOOF	dog	0.317134308308659
11	dog	WOOF	dog	0.503795909972984
11	dog	MEOW	dog	0.30881211926716
11	cat	MEOW	cat	0.330462359281182
11	dog	MEOW	dog	0.307523747255408
11	dog	WOOF	dog	0.602511308472155
11	dog	WOOF	dog	0.24232806164372
11	cat	MEOW	cat	1.03999643547542
11	cat	MEOW	dog	0.251452314196074
11	dog	WOOF	dog	0.394871668903511
11	cat	MEOW	cat	0.308643426220446
11	dog	WOOF	cat	0.540597290522509
11	cat	MEOW	dog	0.45459689571005
11	cat	MEOW	cat	0.766440936054141
11	cat	MEOW	dog	0.26159759239629
11	cat	WOOF	dog	0.40000417540986
11	cat	MEOW	dog	0.260980000119449
11	cat	WOOF	cat	0.250250892478225
11	dog	MEOW	dog	0.619582803280492
11	cat	MEOW	cat	0.556617080656513
11	dog	MEOW	dog	0.52892012021916
11	cat	MEOW	cat	0.296156309587771
11	dog	MEOW	dog	0.532331632911037
11	dog	WOOF	cat	0.568220137221426
11	cat	WOOF	cat	0.246154173276864
11	dog	MEOW	dog	0.3671918186136
11	dog	MEOW	dog	0.498049239129704
11	cat	WOOF	cat	0.243954887747971
11	cat	WOOF	cat	0.406604193874837
11	dog	WOOF	cat	0.320873503848684
11	cat	MEOW	cat	1.40778471366245
11	cat	WOOF	cat	0.272538848900004
11	dog	WOOF	cat	0.693454995123868
11	dog	MEOW	dog	0.288689052308641
11	dog	WOOF	dog	0.300169253196242
11	cat	WOOF	cat	0.340875052013773
11	cat	WOOF	cat	0.370433178846085
11	dog	WOOF	cat	0.363125401928455
11	cat	MEOW	cat	0.4488313405929
11	dog	MEOW	dog	0.494832422254666
11	dog	WOOF	cat	0.296378741158944
11	cat	WOOF	cat	0.919112488736034
11	dog	MEOW	dog	0.570952369803914
11	dog	MEOW	dog	0.364928636397986
11	dog	WOOF	cat	0.916554195663753
11	cat	MEOW	cat	0.283942741421183
11	cat	MEOW	cat	1.23318558563431
11	dog	MEOW	dog	0.577906222870763
11	cat	WOOF	dog	0.421349964398671
11	dog	MEOW	dog	0.343775560376728
11	dog	MEOW	cat	0.630988683606267
11	cat	MEOW	dog	0.502219917508742
11	dog	MEOW	dog	0.461471863389662
11	cat	WOOF	cat	0.831279907916876
11	dog	MEOW	cat	0.286894292879181
11	dog	WOOF	cat	0.872439848473261
11	dog	WOOF	dog	0.340571324147859
11	dog	WOOF	dog	0.573121050086666
11	cat	MEOW	cat	0.443427293128173
11	cat	WOOF	dog	0.34737100464902
11	dog	WOOF	dog	0.858035901542136
11	dog	MEOW	dog	0.459500003807963
11	cat	MEOW	dog	0.29423232879764
11	cat	MEOW	cat	0.340684614148049
11	cat	MEOW	cat	0.555520029465098
11	dog	MEOW	dog	0.461093490557772
11	cat	MEOW	cat	0.304330544400335
11	dog	MEOW	dog	0.61480509649429
11	dog	WOOF	cat	0.239125199400109
11	dog	MEOW	dog	0.439638728426149
11	dog	MEOW	dog	0.402398350871156
11	cat	WOOF	cat	0.276896776288364
11	dog	MEOW	cat	0.667532198463322
11	dog	WOOF	dog	0.423263902393359
11	cat	WOOF	cat	0.467396525958616
11	cat	MEOW	dog	0.767332203604315
11	cat	WOOF	cat	0.50304817051915
11	cat	WOOF	cat	0.467026467616342
11	dog	WOOF	cat	0.622808862084794
11	cat	MEOW	cat	0.317475543061334
11	dog	WOOF	cat	0.560959472699302
11	cat	MEOW	cat	0.48514597304117
11	cat	MEOW	cat	0.365851472848298
11	cat	WOOF	dog	0.383872806920147
11	cat	WOOF	cat	0.513540097687084
11	dog	WOOF	dog	0.520807993476446
11	dog	MEOW	dog	0.268555172278422
11	cat	MEOW	cat	0.919617636115701
11	cat	WOOF	dog	0.747050827770444
11	dog	WOOF	cat	0.280412841780294
11	dog	MEOW	cat	0.33763225415431
11	cat	MEOW	cat	0.502718893289439
11	cat	WOOF	dog	0.708380934224163
11	cat	MEOW	dog	1.1060359739761
11	cat	WOOF	dog	0.417948486966654
11	dog	WOOF	cat	0.575350540348535
11	cat	MEOW	cat	0.296419104495445
11	cat	MEOW	dog	0.403182431423822
11	cat	WOOF	dog	0.353151840356466
11	dog	MEOW	cat	0.476867734059448
11	cat	MEOW	dog	0.364227731074142
11	dog	WOOF	dog	0.842108906871112
11	dog	WOOF	cat	0.255288406013662
11	dog	MEOW	cat	0.328321103479918
11	cat	MEOW	cat	0.532332987443126
11	dog	MEOW	dog	0.292938265607286
11	dog	MEOW	cat	0.463435994990665
11	cat	WOOF	cat	0.332486301100972
11	dog	MEOW	dog	0.432620100352629
11	cat	MEOW	cat	0.68121321680653
11	dog	MEOW	cat	0.821709111819712
11	cat	MEOW	dog	0.293150146869982
11	dog	MEOW	cat	1.06567577318087
11	cat	WOOF	cat	0.224923817532744
11	cat	MEOW	cat	1.2976644637961
11	dog	MEOW	cat	0.291570386493515
11	cat	MEOW	cat	0.361378790461668
11	dog	MEOW	dog	0.241808061611411
11	dog	MEOW	dog	0.638926038752232
11	cat	WOOF	dog	0.385586430976047
11	dog	MEOW	cat	0.507690848894732
11	dog	WOOF	dog	0.515002651382248
11	cat	MEOW	dog	0.436560806218892
11	cat	WOOF	dog	0.59101693249068
11	cat	WOOF	dog	0.857670875000455
11	dog	WOOF	cat	0.376499807957914
11	dog	WOOF	dog	0.364584756722342
11	dog	MEOW	cat	0.726056849780559
11	dog	WOOF	dog	0.715633240171449
11	dog	MEOW	dog	0.333931427039938
11	cat	WOOF	cat	1.49766304548124
11	dog	MEOW	dog	0.446068083781651
11	cat	MEOW	cat	0.857192184969889
11	dog	MEOW	cat	0.65376979049396
11	cat	WOOF	dog	0.707529414794015
11	dog	MEOW	dog	0.514881536334876
11	dog	WOOF	dog	0.386070290066657
11	cat	MEOW	cat	0.244804029166425
11	cat	WOOF	dog	0.516398338828763
11	cat	MEOW	cat	0.553866597807352
11	cat	MEOW	cat	0.472792032917753
11	cat	MEOW	cat	0.8993893217449
11	dog	WOOF	cat	0.244380663680986
11	cat	WOOF	cat	0.293557370354879
11	cat	MEOW	dog	0.283990025792865
11	cat	MEOW	cat	0.505299949853851
11	cat	WOOF	cat	0.891927457976266
11	cat	MEOW	cat	0.565874096451792
11	dog	MEOW	cat	0.737285695988057
11	cat	MEOW	cat	0.413957197135285
11	dog	WOOF	cat	0.75777376613154
11	cat	WOOF	cat	0.243892286194163
11	cat	MEOW	cat	0.370518842673376
11	dog	WOOF	cat	0.315295505299381
11	cat	WOOF	dog	0.844266747662406
11	dog	WOOF	cat	0.375494249626124
11	dog	MEOW	dog	0.336992925501373
11	cat	WOOF	cat	0.413166323119451
11	dog	WOOF	dog	0.244762526828164
11	dog	MEOW	dog	0.289774851741448
11	cat	WOOF	dog	0.636577741375152
11	cat	WOOF	cat	0.943537789274661
11	dog	WOOF	dog	0.497474453692167
11	dog	WOOF	cat	0.354567878481056
11	dog	WOOF	dog	0.452321309065658
11	cat	MEOW	dog	0.458632736788163
11	cat	WOOF	dog	0.526549250275215
11	cat	MEOW	dog	0.482493265143064
11	cat	MEOW	dog	0.76468682245238
11	cat	WOOF	dog	0.429418690457221
11	cat	WOOF	cat	0.596998102107753
11	dog	WOOF	cat	0.597609258601099
11	cat	MEOW	cat	0.433702057421364
11	dog	WOOF	dog	1.39564679420847
11	cat	WOOF	dog	0.549831077874112
11	cat	MEOW	cat	0.274132193284219
11	dog	WOOF	cat	0.261352782831801
11	dog	WOOF	cat	1.0377959081778
11	cat	WOOF	cat	0.361936029595918
11	cat	WOOF	cat	0.608578499937338
11	cat	MEOW	cat	1.22094502732071
11	cat	MEOW	cat	0.496292574402969
11	dog	WOOF	dog	0.605645907801779
11	cat	MEOW	dog	0.915397330541174
11	cat	MEOW	cat	0.79346112442198
11	dog	MEOW	dog	0.244745287857159
11	cat	WOOF	cat	0.326861953673709
12	dog	WOOF	dog	0.817855797444703
12	dog	MEOW	dog	0.484324099614841
12	dog	WOOF	dog	0.378878800795128
12	dog	WOOF	cat	0.676887859958991
12	cat	WOOF	dog	0.57457945869665
12	dog	MEOW	dog	0.326198713103401
12	dog	MEOW	cat	0.333427954454784
12	cat	MEOW	cat	0.653203077520041
12	dog	MEOW	dog	0.873042900018448
12	dog	WOOF	dog	0.327976782855997
12	dog	WOOF	dog	0.348158162625604
12	dog	WOOF	dog	0.654564839960139
12	cat	WOOF	cat	0.413363103707491
12	dog	MEOW	dog	0.468166834435114
12	dog	WOOF	dog	0.663317382230499
12	cat	WOOF	dog	0.380915305308594
12	cat	MEOW	cat	0.622829704900425
12	dog	WOOF	dog	0.522268960055076
12	dog	WOOF	cat	0.358152874773916
12	cat	MEOW	cat	0.319083027569318
12	dog	MEOW	cat	0.376266606459298
12	cat	MEOW	cat	0.293820620291753
12	cat	WOOF	cat	0.286115324945465
12	dog	WOOF	cat	0.529620346317552
12	cat	MEOW	dog	0.55535824920147
12	dog	MEOW	dog	0.651679513806133
12	dog	MEOW	dog	0.717534167972151
12	dog	WOOF	dog	0.766552344852454
12	cat	WOOF	cat	0.275464833867249
12	dog	WOOF	cat	0.303891261237467
12	cat	MEOW	dog	0.888243312865514
12	cat	MEOW	cat	0.670760461013278
12	cat	MEOW	cat	0.365222690974129
12	dog	WOOF	dog	0.386351702140234
12	dog	WOOF	dog	0.610904536046701
12	cat	MEOW	cat	0.305159821710878
12	dog	MEOW	cat	0.333777615856382
12	dog	MEOW	dog	0.426519062197336
12	dog	WOOF	dog	0.525085199671464
12	dog	WOOF	cat	1.16470875774353
12	cat	WOOF	dog	0.595954884247258
12	dog	MEOW	cat	0.624475202520328
12	cat	WOOF	cat	0.320990656354249
12	dog	MEOW	dog	0.449621206733452
12	cat	WOOF	cat	0.640764561641718
12	dog	MEOW	dog	0.408495428225255
12	dog	MEOW	dog	0.370014115489033
12	cat	WOOF	cat	0.512956830012158
12	cat	MEOW	dog	0.777535464163572
12	dog	WOOF	dog	0.446222587823287
12	dog	MEOW	dog	0.513080338240242
12	dog	WOOF	dog	0.609035705179269
12	cat	WOOF	cat	0.428156726093759
12	cat	MEOW	cat	0.804306039293802
12	cat	WOOF	cat	0.96287331088795
12	cat	WOOF	cat	0.632715786350497
12	dog	MEOW	cat	0.742921157400235
12	cat	WOOF	dog	0.82919201312147
12	cat	MEOW	cat	0.326182057264306
12	cat	WOOF	cat	0.301605481089339
12	dog	WOOF	dog	0.609842986727083
12	cat	MEOW	dog	0.357147684530568
12	cat	MEOW	cat	0.374029061979109
12	dog	MEOW	dog	0.37274811677975
12	cat	WOOF	cat	0.739862299144688
12	cat	MEOW	dog	0.338222657417346
12	cat	WOOF	cat	0.334337889986858
12	dog	MEOW	cat	0.907186385693121
12	cat	MEOW	cat	1.0707825734357
12	dog	MEOW	cat	0.565606928159576
12	cat	MEOW	cat	0.329820301418757
12	cat	WOOF	cat	0.443036661231196
12	cat	MEOW	dog	0.458463360662
12	dog	MEOW	dog	0.799258856585098
12	dog	MEOW	dog	1.12357126231428
12	dog	MEOW	cat	0.86484331446907
12	dog	MEOW	dog	0.296378820938387
12	cat	WOOF	cat	0.943532965084347
12	dog	WOOF	cat	0.657425286071004
12	dog	MEOW	dog	0.527469195703737
12	cat	WOOF	cat	0.688718926057105
12	dog	WOOF	dog	1.29281451366791
12	dog	MEOW	dog	0.394160725345117
12	cat	WOOF	cat	0.295963028243422
12	dog	WOOF	dog	0.469484788806334
12	cat	WOOF	cat	0.463233937848222
12	cat	MEOW	dog	0.911186169088844
12	cat	MEOW	cat	0.440965621483576
12	dog	MEOW	dog	0.328344281606797
12	cat	MEOW	dog	0.356305830968911
12	dog	MEOW	dog	1.4397469118994
12	cat	WOOF	cat	0.358045712623202
12	cat	MEOW	cat	0.722508201104393
12	dog	MEOW	dog	0.683408693626171
12	cat	MEOW	cat	0.584319196198796
12	cat	WOOF	cat	0.302705261028869
12	dog	WOOF	dog	0.62871297483171
12	cat	MEOW	dog	0.517694345970264
12	cat	MEOW	cat	0.748235543858974
12	cat	WOOF	cat	0.527015156190782
12	dog	MEOW	dog	0.331861802142634
12	dog	MEOW	dog	0.380070532712749
12	cat	MEOW	cat	0.767211707847492
12	dog	MEOW	dog	0.38776586957339
12	dog	MEOW	cat	0.895979925147917
12	cat	MEOW	cat	0.319909855929539
12	cat	MEOW	dog	0.288428876084777
12	dog	WOOF	cat	0.386117726220905
12	cat	MEOW	cat	0.544775831696592
12	dog	WOOF	cat	0.311008830155498
12	cat	MEOW	dog	0.363157977564896
12	cat	MEOW	cat	0.470893431608948
12	dog	WOOF	cat	1.13984218844305
12	dog	MEOW	cat	1.01121011054064
12	dog	MEOW	cat	0.511188986289688
12	cat	WOOF	cat	0.419801759658475
12	cat	WOOF	cat	0.277416543698667
12	dog	WOOF	cat	0.341731500219474
12	dog	WOOF	dog	0.58424613782039
12	dog	MEOW	dog	0.709536453621851
12	cat	MEOW	cat	0.547084979431779
12	cat	WOOF	cat	0.794700663504748
12	cat	WOOF	cat	0.31135634355679
12	cat	WOOF	dog	0.480326754473641
12	cat	MEOW	cat	0.658560103164212
12	dog	MEOW	dog	0.422514526503428
12	cat	WOOF	dog	0.861284794414899
12	dog	MEOW	dog	0.353798747002489
12	dog	WOOF	cat	0.324625878056658
12	cat	WOOF	cat	0.325583812336622
12	cat	WOOF	cat	0.429269822495727
12	cat	MEOW	dog	0.722858452738992
12	dog	WOOF	dog	0.465124445208207
12	dog	MEOW	dog	0.524689548740252
12	dog	WOOF	cat	0.417988423530312
12	cat	WOOF	cat	0.511110080402036
12	cat	MEOW	dog	0.469366837160995
12	dog	MEOW	dog	0.699411761172812
12	cat	MEOW	cat	0.805920483736942
12	cat	WOOF	cat	0.456882365931291
12	cat	MEOW	cat	0.498816263707888
12	dog	MEOW	cat	0.484076468019662
12	dog	MEOW	cat	0.337826097431141
12	dog	MEOW	dog	0.643265181988999
12	cat	WOOF	dog	0.654657289991145
12	dog	MEOW	dog	0.547916775881393
12	dog	MEOW	dog	0.348632385851819
12	dog	WOOF	dog	0.377084386350551
12	dog	MEOW	cat	0.649505251007014
12	cat	MEOW	dog	1.22452693093656
12	cat	WOOF	cat	0.381568790889219
12	cat	WOOF	dog	0.347754672652978
12	cat	MEOW	cat	0.73506018896813
12	cat	MEOW	dog	0.990644296589307
12	cat	MEOW	cat	0.328714513449922
12	cat	MEOW	cat	0.39025611828314
12	cat	WOOF	cat	0.452656059499237
12	cat	WOOF	cat	0.4808623575753
12	dog	MEOW	cat	0.384160058792518
12	dog	MEOW	dog	0.435838402503211
12	dog	MEOW	dog	0.478508512450027
12	dog	WOOF	dog	0.555501923054464
12	cat	WOOF	cat	0.988756018504559
12	dog	WOOF	dog	0.874097618864068
12	dog	MEOW	cat	0.437191159627215
12	cat	MEOW	dog	0.310299763755597
12	cat	WOOF	cat	0.471861459340759
12	cat	WOOF	cat	0.373039596456816
12	cat	WOOF	cat	0.31476259090592
12	dog	WOOF	cat	0.295941332120137
12	dog	WOOF	dog	0.464167518354576
12	cat	MEOW	dog	0.819136022860675
12	cat	MEOW	cat	0.459890900798494
12	dog	MEOW	dog	0.385296677892204
12	dog	MEOW	dog	0.321034856417876
12	cat	WOOF	cat	0.453545594107244
12	cat	WOOF	cat	0.298361319469724
12	dog	WOOF	dog	0.349229364388376
12	dog	MEOW	cat	0.465836159768869
12	cat	WOOF	dog	0.777567059182933
12	cat	MEOW	cat	0.412659226165129
12	cat	WOOF	dog	0.589381968183211
12	cat	MEOW	cat	0.321763873879427
12	cat	WOOF	dog	0.434623115307316
12	cat	WOOF	cat	0.408653080316504
12	dog	WOOF	cat	0.582241545536675
12	cat	WOOF	cat	0.671750407415473
12	dog	WOOF	cat	0.296972183492221
12	cat	WOOF	cat	0.77522246586096
12	cat	WOOF	cat	0.284908597540833
12	dog	WOOF	dog	0.746989868057632
12	dog	WOOF	dog	0.398811673846255
12	dog	MEOW	cat	0.67140733552602
12	dog	MEOW	dog	0.591262459091083
12	dog	WOOF	cat	0.327943631813601
12	dog	WOOF	dog	0.36397262944392
12	dog	WOOF	dog	1.05100907837914
12	dog	MEOW	dog	0.347893145296309
12	dog	WOOF	cat	0.446599241750704
12	dog	WOOF	cat	0.923129533976804
12	cat	MEOW	cat	0.516697576562487
12	dog	WOOF	dog	0.351217109457596
12	cat	WOOF	cat	0.505781048661464
12	dog	WOOF	dog	0.799598231369578
12	dog	MEOW	dog	0.535028270980479
12	cat	MEOW	cat	0.407018870894919
12	cat	WOOF	cat	0.41985761573722
12	dog	WOOF	cat	0.331668597903625
12	cat	WOOF	cat	0.49753712418945
12	dog	MEOW	dog	0.868000065117717
12	dog	WOOF	cat	0.484263790234129
12	cat	WOOF	cat	0.286066732723856
12	dog	MEOW	cat	0.549045651499935
12	cat	MEOW	cat	0.320429027983528
12	cat	MEOW	cat	0.409778894301898
12	cat	WOOF	dog	1.09500571111014
12	cat	MEOW	dog	0.833118384979351
12	dog	MEOW	dog	0.3876438392311
12	dog	MEOW	dog	0.676757570222606
12	cat	MEOW	cat	0.324532092582049
12	dog	MEOW	cat	0.4332595917075
12	dog	WOOF	cat	0.553003744868136
12	dog	MEOW	dog	0.523095775146608
12	dog	MEOW	dog	0.501959762441788
12	dog	MEOW	dog	0.438105230843313
12	cat	MEOW	dog	0.325145310642252
12	cat	MEOW	cat	1.08765363179077
12	cat	MEOW	cat	0.442249993931819
12	dog	WOOF	dog	0.659681638273784
12	cat	MEOW	cat	0.359777792554282
12	dog	WOOF	cat	0.274052964509016
12	cat	WOOF	cat	0.354500985183946
12	dog	WOOF	dog	0.409087185746228
12	cat	WOOF	cat	0.953484944866894
12	cat	WOOF	dog	0.534296771953882
12	cat	WOOF	cat	0.713787350221201
12	dog	WOOF	cat	0.803090621471502
12	dog	WOOF	dog	0.592313480080838
12	dog	MEOW	dog	0.843051590086122
12	cat	WOOF	cat	0.410005667846032
12	dog	WOOF	cat	0.313401505665929
12	cat	MEOW	cat	0.401377427671181
12	dog	MEOW	dog	0.60121573728436
12	dog	WOOF	cat	0.422995929390728
12	cat	MEOW	cat	0.341518844940513
12	dog	WOOF	dog	0.448893370828021
12	cat	MEOW	cat	0.920704792667942
12	cat	WOOF	cat	0.868937501526774
12	dog	WOOF	dog	0.669689623330903
12	dog	MEOW	dog	0.399943607031858
12	cat	WOOF	cat	0.327159304869632
12	cat	WOOF	dog	0.88041570829563
12	dog	MEOW	dog	0.5641990473511
12	dog	MEOW	dog	0.402479395197344
12	dog	WOOF	cat	0.322970453265127
12	cat	MEOW	dog	0.362712641795341
12	cat	MEOW	dog	0.525922106895393
12	cat	MEOW	cat	0.466104030897847
12	cat	MEOW	dog	0.387926577341317
12	dog	MEOW	cat	0.926423011347462
12	cat	MEOW	cat	1.06403758756019
12	dog	MEOW	dog	0.638242205685003
12	cat	WOOF	cat	0.318782527588292
12	dog	WOOF	cat	0.369308810319064
12	cat	MEOW	cat	0.305707815109965
12	dog	WOOF	dog	0.51812955567964
12	dog	WOOF	dog	0.49874854342202
12	dog	WOOF	dog	0.714555710857279
12	cat	MEOW	dog	0.674002384903435
12	cat	WOOF	cat	0.476268199397527
12	cat	WOOF	cat	0.696125114365209
12	dog	MEOW	dog	1.05757649136861
12	dog	MEOW	dog	0.657862124779077
12	dog	MEOW	dog	0.677953992684906
12	dog	WOOF	cat	0.595844280269784
12	dog	MEOW	dog	0.440313189864005
12	dog	WOOF	cat	0.280736453487674
12	cat	MEOW	cat	0.527467300854135
12	cat	MEOW	cat	0.499536890664945
12	dog	MEOW	dog	0.352859126453446
12	dog	WOOF	cat	0.423630057401149
12	dog	WOOF	cat	0.376273673512998
12	dog	MEOW	cat	0.870012927126273
12	cat	WOOF	dog	0.753814833833919
12	cat	MEOW	cat	0.407540148389997
12	cat	WOOF	cat	0.301303414587573
12	cat	MEOW	cat	0.348747273259478
12	dog	MEOW	dog	0.423402193043867
12	cat	WOOF	cat	0.379673934389192
12	dog	MEOW	cat	0.352659215253538
12	dog	MEOW	dog	0.359321916487173
12	dog	WOOF	cat	0.309735060027564
12	dog	WOOF	cat	0.391613339979076
12	cat	MEOW	dog	0.47933868278637
12	cat	MEOW	cat	0.471313576253098
12	dog	MEOW	dog	0.369022550765158
12	dog	MEOW	dog	0.377219823745739
12	dog	MEOW	dog	0.798733599667871
12	cat	WOOF	cat	0.343660834354808
12	cat	MEOW	dog	0.637201004921825
12	cat	MEOW	cat	0.890456980862676
12	dog	WOOF	dog	0.405325506361642
12	cat	WOOF	cat	0.328003275075558
12	dog	WOOF	cat	0.309090361262092
12	dog	WOOF	dog	1.48621056732928
12	cat	WOOF	cat	0.468618631366729
12	cat	WOOF	dog	0.552468220000545
12	cat	MEOW	dog	0.403779696164961
12	cat	WOOF	dog	0.768754112914048
12	dog	WOOF	dog	0.309481964746975
12	dog	WOOF	cat	0.282211350655288
12	cat	MEOW	dog	0.333658906634766
12	dog	MEOW	dog	0.872785528275423
12	cat	WOOF	cat	0.43884586918465
12	dog	MEOW	cat	0.49339246775114
12	dog	MEOW	cat	0.866028323239866
12	dog	MEOW	dog	0.511928792052777
12	cat	WOOF	cat	0.365679662271546
12	dog	MEOW	dog	0.46223948884268
12	cat	MEOW	cat	0.350748467494191
12	cat	WOOF	cat	0.384380247918968
12	dog	WOOF	cat	0.298655412877119
12	cat	MEOW	cat	0.334324712582514
12	cat	MEOW	cat	0.354633688210557
12	cat	WOOF	dog	0.513628894636761
12	dog	WOOF	cat	0.33467934307687
12	cat	WOOF	cat	0.39641728253192
12	dog	WOOF	cat	0.32084175900467
12	dog	WOOF	dog	0.44235126578629
12	dog	WOOF	cat	1.13113320399836
12	cat	MEOW	cat	0.440391410432717
12	dog	WOOF	dog	0.459565613906241
12	cat	MEOW	cat	0.627278999606703
12	dog	MEOW	dog	0.549911641386759
12	dog	MEOW	cat	0.482111369692322
12	cat	WOOF	cat	0.866725167049982
12	dog	WOOF	dog	0.357117988464606
12	cat	WOOF	cat	0.6385771366818
12	dog	MEOW	dog	0.377186020954625
12	cat	WOOF	cat	0.317034043202598
12	cat	MEOW	cat	0.80800017609434
12	cat	MEOW	cat	0.372947165615422
12	dog	WOOF	dog	0.408124335168228
12	cat	MEOW	cat	0.42949095588271
12	cat	WOOF	cat	0.449316296141011
12	cat	WOOF	cat	0.307178504482208
12	dog	WOOF	dog	0.600500993255381
12	cat	WOOF	cat	0.82232808242073
12	dog	WOOF	dog	1.15058657041207
12	dog	WOOF	cat	0.334046790315417
12	cat	WOOF	dog	0.589973887116056
12	cat	WOOF	cat	0.300534756533397
12	cat	MEOW	cat	0.577748549680417
12	cat	MEOW	cat	0.330263422754464
12	cat	MEOW	cat	0.373280566725719
12	dog	MEOW	dog	0.331255820243852
12	cat	MEOW	cat	0.331461470458755
12	dog	WOOF	cat	0.689846844985447
12	dog	MEOW	dog	0.419759952169301
12	dog	MEOW	dog	0.478667846674564
12	dog	WOOF	dog	0.36760243931135
12	dog	WOOF	dog	0.813936524183729
12	cat	WOOF	cat	0.370085838698563
12	cat	WOOF	cat	0.376431373995155
12	cat	WOOF	cat	0.400520692677394
12	cat	MEOW	cat	0.582636805052421
12	dog	MEOW	dog	0.423344952831643
12	dog	WOOF	cat	0.287951281175769
12	cat	WOOF	dog	0.462211349226645
12	cat	WOOF	cat	0.455432052004936
12	dog	MEOW	dog	0.390855931154455
12	dog	MEOW	cat	0.392637161796296
12	cat	MEOW	cat	0.333842862649456
12	dog	MEOW	dog	0.747255439183273
12	cat	WOOF	cat	0.371861667647376
12	dog	MEOW	cat	0.635765044623316
12	cat	WOOF	cat	0.403166965581492
12	dog	WOOF	cat	0.342067446574471
12	cat	WOOF	dog	0.574610521060898
12	cat	WOOF	cat	0.66658960559188
12	dog	WOOF	dog	0.375078475363521
12	cat	WOOF	cat	0.986942965941408
12	cat	WOOF	cat	0.333902895064942
12	cat	MEOW	cat	0.834078889342793
12	dog	WOOF	dog	0.720001515163436
12	cat	MEOW	cat	0.731879034942896
12	dog	WOOF	dog	0.639838235257193
12	dog	WOOF	cat	0.489576396970842
12	dog	WOOF	dog	0.356989470114365
12	dog	WOOF	dog	0.464906857585104
12	cat	MEOW	cat	0.92147625496279
12	cat	MEOW	cat	1.32577148178229
12	dog	WOOF	cat	0.339904926247181
12	dog	WOOF	dog	0.626473240267607
12	cat	WOOF	cat	0.288969158077044
12	cat	WOOF	cat	0.31945677953159
12	cat	MEOW	cat	0.467307204772532
12	cat	MEOW	cat	0.717764278811233
12	dog	MEOW	dog	0.768380343029153
12	dog	WOOF	cat	0.61663445042161
12	cat	MEOW	dog	0.414232287118584
12	cat	MEOW	cat	0.495962482489202
12	dog	MEOW	dog	0.373397850298612
12	cat	MEOW	cat	0.552062348184073
12	dog	MEOW	cat	1.23897632408259
12	dog	WOOF	cat	0.337461372243542
12	cat	MEOW	cat	0.802825033162017
12	dog	MEOW	cat	0.689267822165615
12	cat	WOOF	dog	0.37110943399463
12	dog	MEOW	cat	0.386319513469743
12	dog	MEOW	dog	0.903096634576592
12	cat	MEOW	cat	0.391724385287552
12	cat	WOOF	cat	0.390218776066352
12	cat	WOOF	dog	0.690503182262871
12	cat	MEOW	cat	0.757288601566842
12	cat	MEOW	cat	0.680812226214378
12	dog	WOOF	cat	0.414949736807735
12	dog	MEOW	dog	0.732301986851173
12	cat	MEOW	cat	0.362686731615879
12	cat	MEOW	cat	0.375860065360089
12	cat	WOOF	dog	1.45199092143074
12	dog	WOOF	dog	0.652829924191684
12	dog	MEOW	dog	0.450651766609348
12	dog	MEOW	dog	0.318337155875593
12	cat	MEOW	cat	0.431342622764691
12	cat	MEOW	cat	0.518058539692569
12	dog	WOOF	dog	0.89016559120984
12	dog	WOOF	cat	0.331152966434349
12	cat	WOOF	cat	0.404413608945868
12	dog	WOOF	dog	0.745136842533563
12	dog	MEOW	dog	0.939866077357608
12	dog	WOOF	cat	0.67105378044551
12	cat	MEOW	dog	0.552143788817632
12	dog	WOOF	cat	0.295019118713732
12	dog	WOOF	cat	0.346460372613309
12	dog	MEOW	dog	0.779622632530919
